,Age,Gender,Country,WorkHoursPerWeek,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,WorkLifeBalanceScore,BurnoutRisk
2513,29,3,6,53,6.42,4.31,2.38,8.94,8.2,0.5,14,0,6.54,1,3,2.34,0
2514,58,0,2,32,6.76,3.01,6.54,2.68,6.6,8.5,1,0,9.9,1,4,4.8,0
2515,53,1,0,41,3.45,8.34,6.37,9.93,4.8,0.8,1,0,2.21,0,2,8.5,0
2516,58,3,3,48,4.61,8.61,4.98,8.28,4.3,3.9,71,1,4.21,0,2,2.03,0
2517,25,3,1,48,1.34,2.86,5.28,2.24,4.3,0.9,53,0,3.8,1,1,1.83,0
2518,51,2,5,53,7.92,7.4,6.61,3.8,5.3,5.6,45,1,8.92,1,4,9.12,1
2519,27,0,6,33,8.53,7.59,6.25,6.62,6.5,3.6,93,1,3.3,0,1,7.71,1
2520,40,2,2,30,2.79,2.59,4.37,8.96,8.3,2.0,40,1,4.18,1,9,1.48,0
2521,53,3,5,31,2.81,4.9,8.96,2.75,8.5,6.0,68,1,2.29,1,3,1.72,0
2522,30,3,0,42,1.38,6.58,7.01,7.58,8.2,3.6,29,1,7.98,0,9,7.16,0
2523,33,3,0,59,9.73,1.23,2.85,3.44,5.6,1.7,43,0,3.14,0,0,4.33,1
2524,32,2,2,55,8.26,4.64,3.88,8.25,5.5,7.0,9,1,1.61,1,1,7.52,1
2525,37,0,3,58,4.25,2.39,8.09,7.15,8.9,8.4,96,0,4.92,0,0,4.64,0
2526,22,1,0,42,5.34,5.88,1.94,5.71,7.4,2.7,87,0,4.52,1,1,9.71,0
2527,42,2,6,59,3.63,8.59,7.75,6.85,5.5,1.9,82,0,2.6,1,3,7.25,0
2528,51,3,5,31,6.38,5.72,4.23,8.89,5.6,0.8,29,1,2.2,1,0,1.42,0
2529,34,2,6,59,7.46,1.32,5.97,4.48,6.2,5.3,88,1,9.07,1,5,3.97,1
2530,55,3,3,48,5.03,1.27,3.53,7.92,7.1,8.3,74,0,1.61,0,0,6.07,0
2531,25,1,6,51,8.86,6.45,9.88,2.43,8.5,2.5,48,0,1.89,0,2,2.28,1
2532,49,1,6,53,5.65,3.95,9.15,7.31,5.0,4.6,34,0,3.21,0,1,1.02,0
2533,59,0,4,45,2.3,6.15,9.36,7.76,4.4,1.6,64,0,9.58,1,1,1.71,0
2534,52,3,6,41,6.6,2.47,2.66,4.99,6.0,4.0,16,0,1.77,0,3,5.72,0
2535,48,0,2,30,5.16,7.99,8.58,8.14,5.2,0.2,30,1,8.34,1,8,6.69,0
2536,26,0,5,38,9.42,8.75,5.82,6.01,6.9,9.1,69,0,9.03,0,2,1.84,1
2537,46,1,4,46,4.53,9.0,7.37,9.43,7.5,6.8,76,0,4.4,1,5,6.99,0
2538,24,2,5,39,4.63,3.74,2.96,2.01,5.6,3.3,51,0,3.65,1,9,6.55,0
2539,54,2,5,47,6.86,6.95,7.41,2.18,7.4,8.8,25,0,7.1,0,2,9.46,0
2540,25,0,3,48,5.74,3.51,9.23,8.58,5.7,1.8,99,1,7.32,1,9,8.57,0
2541,46,1,3,36,4.37,7.86,3.41,8.58,7.2,0.8,4,0,8.02,1,4,9.49,0
2542,41,3,4,54,9.91,2.08,3.1,5.24,7.2,9.4,110,0,8.48,0,8,9.69,1
2543,55,2,0,48,3.72,7.86,1.94,9.68,5.4,3.1,13,1,3.42,0,2,4.97,0
2544,47,0,1,53,3.5,4.96,3.4,7.11,7.2,9.4,50,0,7.18,1,7,5.39,0
2545,26,2,3,44,8.78,8.7,5.82,9.85,5.9,6.4,14,1,2.21,1,5,3.53,1
2546,56,2,1,38,1.03,7.65,8.49,5.79,5.7,9.8,11,1,5.6,1,7,5.58,0
2547,49,3,3,39,2.81,4.39,3.51,2.81,5.4,7.5,113,0,6.52,1,1,2.36,0
2548,50,1,3,52,6.31,9.13,6.59,5.0,5.7,1.1,45,0,2.46,0,8,7.04,0
2549,30,3,5,49,2.46,3.55,5.32,9.82,7.9,8.5,105,1,1.69,0,0,1.22,0
2550,59,1,4,49,9.87,9.7,3.6,4.33,5.2,1.5,63,1,2.75,1,2,3.12,1
2551,27,2,5,33,5.18,7.9,5.59,9.61,7.4,6.9,71,0,4.79,1,3,2.87,0
2552,40,0,2,35,6.38,9.92,2.51,8.17,8.5,5.0,58,0,8.99,1,5,9.44,0
2553,32,3,5,33,2.44,1.49,6.76,4.98,5.8,7.1,118,1,5.79,1,3,2.3,0
2554,23,1,1,34,3.6,3.47,2.04,5.88,4.1,7.6,94,0,7.74,0,1,9.02,0
2555,30,2,1,38,6.53,7.67,7.58,6.47,4.1,8.0,25,1,2.57,0,2,2.12,0
2556,42,1,2,41,5.95,9.3,2.6,6.99,4.7,8.3,28,0,1.95,0,2,6.86,0
2557,45,1,6,52,8.06,1.26,9.98,1.69,4.6,8.5,3,0,3.16,0,5,3.88,1
2558,55,1,6,37,3.42,1.0,8.41,9.4,7.7,4.1,49,1,3.82,1,4,3.84,0
2559,43,2,2,50,6.88,3.31,4.09,6.37,5.5,8.9,91,1,5.93,1,4,9.98,0
2560,24,0,2,34,3.62,8.68,4.84,9.38,7.3,7.2,24,0,8.93,1,3,3.03,0
2561,33,0,5,58,6.28,7.9,3.33,6.69,4.2,8.4,39,1,4.83,0,3,2.82,0
2562,49,0,2,40,6.45,4.06,7.9,4.88,5.5,9.9,31,0,5.67,0,8,6.3,0
2563,51,1,4,52,2.1,1.02,4.43,6.1,5.2,1.2,99,0,1.04,0,6,7.67,0
2564,47,2,6,40,5.94,5.99,7.8,8.47,5.4,3.7,74,1,1.3,0,7,9.84,0
2565,42,1,6,42,1.11,3.14,1.17,3.94,5.0,8.1,36,0,1.75,1,3,7.31,0
2566,49,0,0,43,5.51,7.71,2.22,9.61,7.1,0.9,9,0,7.29,1,2,6.06,0
2567,47,0,2,57,7.28,5.02,4.28,5.19,7.3,5.4,37,1,5.38,0,0,4.68,1
2568,54,2,3,37,1.66,7.11,1.98,9.61,4.7,8.6,60,1,2.74,0,8,6.36,0
2569,42,1,3,54,9.45,8.67,6.41,8.93,7.7,0.2,99,1,6.33,1,8,6.41,1
2570,56,3,2,59,5.13,5.82,1.46,7.91,5.3,9.4,113,0,5.9,1,1,2.96,0
2571,55,3,4,47,9.45,4.02,8.74,5.21,5.4,9.8,116,1,1.8,1,3,7.04,1
2572,39,0,3,48,1.97,7.93,7.85,6.28,8.1,3.2,26,0,6.76,1,3,2.84,0
2573,32,2,0,41,9.55,3.39,2.95,8.54,8.5,7.7,80,1,7.9,1,0,5.41,1
2574,44,1,1,41,1.98,9.02,5.35,5.9,8.1,1.3,6,0,3.58,0,1,3.34,0
2575,43,1,2,47,5.15,1.64,5.07,7.64,4.7,7.7,72,0,7.19,1,7,3.82,0
2576,38,0,4,39,9.44,8.52,7.52,8.12,9.0,4.8,98,1,2.8,1,5,6.52,1
2577,26,0,4,36,3.09,1.82,4.61,5.62,7.4,8.6,117,0,7.81,0,0,1.58,0
2578,32,1,5,57,1.31,1.51,1.3,5.83,6.6,2.1,8,0,9.21,1,6,1.11,0
2579,51,1,4,47,8.14,4.27,3.46,2.78,8.8,6.7,58,1,4.98,1,6,2.18,1
2580,36,0,3,41,6.36,9.61,5.2,3.2,8.1,7.9,35,0,3.2,0,5,2.52,0
2581,48,1,1,43,5.63,9.85,9.77,9.14,7.5,2.0,117,0,4.59,0,7,2.78,0
2582,56,3,3,44,1.31,2.82,8.93,8.56,8.2,8.2,29,0,3.25,0,4,7.97,0
2583,54,0,2,45,6.88,2.34,2.63,1.09,5.9,9.6,94,0,1.01,0,1,5.02,0
2584,41,1,1,31,2.54,4.18,7.51,8.82,7.4,6.2,18,0,6.85,0,3,5.23,0
2585,37,0,2,59,9.38,4.03,9.43,1.23,5.0,7.8,40,0,1.38,0,7,6.8,1
2586,55,2,4,59,7.17,7.84,1.08,5.12,8.9,5.3,54,1,2.89,1,7,7.56,1
2587,23,0,0,47,7.36,5.0,7.49,1.61,6.9,6.0,86,1,7.5,1,4,1.03,1
2588,56,0,6,41,3.09,8.02,5.13,9.72,8.1,0.1,83,1,6.99,1,5,8.71,0
2589,49,2,1,45,8.93,7.74,7.12,9.75,6.0,5.2,5,0,1.66,1,8,9.9,1
2590,27,3,5,42,5.84,6.2,6.45,6.5,7.8,5.8,106,1,6.94,0,9,2.1,0
2591,30,1,6,49,8.71,8.5,9.86,4.53,5.9,6.7,87,1,9.38,0,9,6.86,1
2592,41,2,4,46,3.44,2.76,3.6,5.61,7.0,1.7,110,0,1.67,0,9,1.02,0
2593,22,0,4,47,7.8,2.46,8.08,7.86,7.9,2.4,21,1,4.74,1,1,1.44,1
2594,29,1,6,32,6.17,7.76,3.11,3.01,4.6,7.6,69,1,7.56,0,4,3.57,0
2595,44,2,5,52,1.44,3.2,4.92,4.98,5.8,1.7,115,0,7.01,1,8,8.62,0
2596,24,1,1,39,4.65,1.03,9.78,7.64,6.7,4.2,23,1,3.04,0,2,6.87,0
2597,25,1,1,30,2.66,9.21,7.9,4.56,5.7,2.5,61,1,2.47,1,5,5.01,0
2598,46,2,6,35,4.23,6.61,3.84,1.29,5.5,5.5,41,1,8.06,0,3,4.95,0
2599,59,1,2,32,4.45,5.0,6.57,5.57,5.4,9.9,119,1,9.61,0,3,5.19,0
2600,36,3,3,48,5.27,7.53,1.45,7.64,5.1,8.5,21,1,7.91,1,2,3.8,0
2601,42,2,0,33,6.4,4.0,3.4,9.79,8.2,2.7,81,1,9.67,0,9,8.9,0
2602,56,3,2,58,6.14,9.58,7.47,1.33,8.6,3.7,15,0,6.44,0,0,6.11,0
2603,35,0,1,49,1.35,1.62,6.13,5.86,7.5,9.2,99,0,9.36,1,7,5.36,0
2604,57,1,3,52,7.76,6.77,5.23,5.05,4.1,9.0,115,1,7.21,1,4,5.19,1
2605,33,0,0,32,9.54,8.0,7.22,3.18,7.9,1.6,12,1,9.18,0,1,9.42,1
2606,38,0,0,37,4.14,5.22,4.59,6.74,6.7,8.3,119,1,2.45,0,0,7.51,0
2607,30,1,0,37,2.62,7.79,1.24,2.47,7.8,3.0,36,0,8.34,0,0,2.3,0
2608,56,2,4,56,5.86,9.34,4.97,3.55,6.2,5.4,51,1,2.77,0,3,4.93,0
2609,34,1,0,58,7.34,7.7,9.12,8.04,4.2,0.1,23,0,1.25,0,3,3.6,1
2610,36,0,5,36,7.11,3.78,8.71,5.14,7.4,10.0,82,0,5.66,0,5,9.88,1
2611,39,0,6,31,6.51,6.06,4.68,9.94,6.2,7.6,113,1,3.86,1,6,4.74,0
2612,54,2,1,50,2.32,9.2,1.2,4.48,8.4,2.4,83,0,1.39,0,0,1.61,0
2613,27,1,5,35,8.53,5.04,6.73,5.17,7.7,6.8,90,1,9.82,1,9,4.7,1
2614,48,0,6,57,4.83,7.14,7.67,3.7,5.8,2.9,16,0,7.0,1,1,3.89,0
2615,44,3,2,45,2.99,5.19,3.65,3.13,7.6,0.9,15,1,9.12,0,2,6.4,0
2616,48,0,2,39,1.78,2.09,5.29,9.3,6.5,4.3,0,1,9.99,1,8,3.03,0
2617,55,0,6,33,4.75,1.53,9.93,7.74,5.0,6.1,84,0,4.53,0,3,1.32,0
2618,59,2,5,42,6.56,9.57,6.19,4.0,6.1,0.9,90,1,3.29,1,5,1.86,0
2619,35,3,6,39,6.99,6.51,4.16,7.3,5.1,5.2,0,0,2.65,0,1,3.55,0
2620,57,0,0,50,9.66,1.93,6.65,9.69,4.0,5.1,29,1,5.64,1,1,4.13,1
2621,29,0,4,43,2.38,8.72,2.62,1.67,5.2,6.3,83,0,6.45,0,1,8.51,0
2622,56,3,1,38,9.87,5.7,2.79,3.38,5.0,2.4,23,1,5.25,1,4,3.43,1
2623,40,1,2,40,6.89,7.95,9.32,2.81,4.0,0.2,45,1,4.49,1,8,1.28,0
2624,51,1,1,52,5.09,2.14,3.15,8.83,7.9,3.2,119,1,2.51,1,5,8.03,0
2625,35,0,4,47,8.99,9.16,3.8,2.61,4.4,4.0,1,0,4.98,1,8,8.82,1
2626,41,0,0,40,7.25,6.31,5.89,3.77,6.2,6.4,14,0,1.77,1,5,5.43,1
2627,46,1,0,46,4.14,7.64,9.1,5.89,6.1,9.3,28,1,8.79,1,8,3.56,0
2628,45,2,2,31,8.96,1.28,8.03,6.59,4.9,2.0,98,1,1.42,0,4,7.95,1
2629,35,3,2,32,7.0,3.84,1.39,8.27,8.8,6.9,61,1,4.43,0,0,1.08,0
2630,47,3,0,40,7.29,3.41,7.24,4.67,7.0,1.0,12,0,1.9,1,5,9.32,1
2631,59,2,3,47,9.07,9.55,5.54,5.81,8.1,1.9,82,1,7.97,1,3,8.79,1
2632,44,2,1,56,5.04,2.67,5.28,9.69,6.5,5.1,64,1,3.81,1,8,5.9,0
2633,43,2,4,32,6.91,7.36,7.22,3.68,7.6,7.1,44,1,2.02,0,5,3.5,0
2634,40,2,1,55,7.7,1.38,2.77,3.23,8.8,8.6,46,0,5.78,1,0,1.3,1
2635,24,2,4,44,5.09,2.78,9.83,7.4,5.7,7.4,15,1,9.25,1,5,10.0,0
2636,40,2,3,40,1.75,4.05,6.81,7.94,6.5,0.2,106,1,9.18,1,2,7.86,0
2637,30,3,5,40,7.94,8.15,4.29,4.73,6.6,6.8,2,0,3.25,0,2,4.05,1
2638,49,2,4,57,1.43,8.11,6.4,2.92,9.0,8.2,103,1,7.48,1,6,1.17,0
2639,41,1,1,59,7.46,9.57,2.95,8.01,5.2,5.3,69,0,1.27,0,1,6.75,1
2640,28,2,6,57,9.2,9.25,6.7,7.03,7.4,9.7,94,0,2.19,1,8,9.88,1
2641,35,2,0,54,4.12,1.73,1.25,8.89,4.7,0.0,4,0,5.5,1,8,7.36,0
2642,30,3,0,49,1.92,8.47,4.07,8.6,8.6,8.2,25,0,3.06,0,6,1.75,0
2643,40,3,3,57,3.1,5.06,7.73,2.85,7.0,3.3,91,0,8.18,1,8,4.62,0
2644,35,2,4,54,6.06,8.79,8.27,8.49,8.3,6.5,14,1,9.38,1,5,1.98,0
2645,59,3,5,40,9.48,1.8,3.28,2.58,8.5,6.9,72,1,1.04,1,8,9.21,1
2646,57,0,4,48,5.61,8.4,5.85,8.77,6.8,3.1,54,1,3.1,0,9,3.97,0
2647,38,3,0,57,2.01,2.44,5.76,7.93,7.4,10.0,21,1,4.96,0,1,7.6,0
2648,51,3,2,30,6.65,4.0,4.79,6.13,7.5,1.0,36,1,6.07,1,4,1.76,0
2649,30,3,6,56,7.6,1.26,3.06,6.78,6.3,1.6,84,1,9.24,1,5,2.16,1
2650,54,3,3,34,4.54,2.11,7.33,1.94,6.2,8.9,105,1,9.03,0,5,7.12,0
2651,46,1,2,39,7.49,5.01,3.27,1.36,4.9,1.2,28,1,6.73,0,3,8.59,1
2652,35,1,1,39,3.92,8.37,9.2,3.98,5.9,3.8,25,0,3.32,1,3,2.81,0
2653,32,1,5,43,8.1,7.96,5.76,8.39,9.0,7.3,69,1,8.05,1,4,4.77,1
2654,56,2,2,31,4.07,3.12,8.83,5.19,5.3,7.9,10,1,2.82,1,5,6.57,0
2655,35,2,1,33,3.3,2.37,3.62,3.01,7.8,9.5,99,0,9.69,0,7,8.17,0
2656,51,0,2,31,8.91,4.5,8.26,8.51,4.3,7.9,19,1,1.05,0,9,6.65,1
2657,25,1,5,47,5.94,8.95,2.02,3.06,6.3,8.4,107,0,6.13,0,0,1.86,0
2658,25,2,2,42,3.57,1.82,7.9,8.34,4.3,9.5,83,1,1.8,0,7,5.89,0
2659,49,3,3,48,9.42,5.89,4.48,5.08,6.4,5.5,90,1,4.67,1,1,8.96,1
2660,29,3,0,34,7.22,1.8,5.23,5.17,4.1,3.4,69,0,6.71,0,6,8.81,1
2661,23,1,4,49,2.99,5.23,2.5,3.45,7.1,7.6,32,1,7.21,0,3,6.27,0
2662,43,0,2,31,6.53,2.14,1.17,9.1,6.9,1.6,29,0,8.07,0,7,9.96,0
2663,37,0,3,40,8.83,1.72,7.0,1.8,8.0,0.7,49,0,6.34,1,5,1.95,1
2664,50,3,4,59,7.27,2.72,6.29,2.3,6.9,7.9,33,0,3.26,1,4,5.31,1
2665,51,0,1,59,3.2,3.3,6.6,6.72,8.6,9.5,4,1,9.0,1,9,7.98,0
2666,33,1,4,55,6.84,3.49,3.3,8.65,7.9,4.4,79,0,8.3,1,9,2.27,0
2667,56,3,1,47,6.57,6.81,3.15,1.86,4.7,1.6,11,0,2.44,0,4,9.75,0
2668,32,2,2,59,8.39,1.49,8.47,7.6,5.3,5.0,75,1,8.44,0,3,4.19,1
2669,42,2,3,35,2.6,1.73,7.85,7.68,4.1,3.9,74,0,9.75,1,2,4.15,0
2670,42,0,0,52,7.3,2.7,4.03,6.23,5.9,3.7,51,0,6.73,1,2,2.92,1
2671,26,3,2,57,1.25,8.85,6.74,5.38,6.5,6.3,50,1,3.54,1,2,3.59,0
2672,41,3,1,39,7.27,6.66,8.45,3.89,8.7,1.7,20,1,6.46,0,6,6.2,1
2673,58,2,5,51,9.64,7.57,9.0,4.16,6.6,3.8,70,1,4.08,0,7,4.86,1
2674,24,3,4,52,2.57,4.33,1.05,7.07,7.9,8.7,57,0,7.08,0,7,2.74,0
2675,54,3,2,46,3.8,2.92,8.32,1.59,5.3,7.3,97,0,5.9,0,1,8.28,0
2676,30,3,1,51,6.25,1.34,4.15,6.26,4.8,0.6,63,1,9.37,1,2,1.56,0
2677,30,0,4,40,7.59,5.4,7.47,3.51,8.1,5.1,92,0,6.56,1,1,8.51,1
2678,25,3,1,48,4.1,6.17,4.34,5.2,5.2,0.9,5,0,2.93,0,5,3.47,0
2679,56,1,3,46,6.98,9.07,6.46,6.03,8.4,9.6,99,1,7.53,0,2,5.46,0
2680,38,0,6,53,9.09,8.94,6.82,8.97,4.8,2.4,97,1,3.71,1,5,4.43,1
2681,55,3,2,33,7.54,4.82,4.64,6.21,8.3,9.3,48,1,3.45,1,3,6.14,1
2682,45,3,0,55,7.4,4.81,5.62,3.04,7.9,8.3,71,0,4.53,1,9,8.16,1
2683,53,1,2,53,4.44,2.45,7.54,1.72,7.1,5.5,36,1,1.11,0,9,9.9,0
2684,22,0,4,55,9.2,3.32,5.29,6.64,8.3,3.4,9,0,9.72,1,5,3.75,1
2685,29,2,3,43,3.5,9.33,1.13,5.91,5.7,8.6,79,1,5.79,0,2,5.98,0
2686,44,2,1,56,2.85,2.27,1.12,7.05,4.8,1.5,65,0,7.96,1,4,5.19,0
2687,33,0,5,49,4.28,9.72,6.95,5.13,4.8,1.8,55,1,3.32,0,7,9.99,0
2688,33,3,0,33,6.85,5.54,8.63,8.43,5.4,2.2,82,0,7.72,1,2,8.28,0
2689,36,3,3,57,8.76,5.11,8.07,9.28,6.2,6.0,70,0,6.1,1,8,4.57,1
2690,40,2,2,43,2.19,2.57,3.79,1.36,8.4,3.1,65,0,4.82,1,8,5.29,0
2691,47,2,5,55,8.32,6.95,5.24,7.7,4.4,9.9,44,0,9.74,1,6,3.21,1
2692,50,2,3,33,8.32,5.14,3.11,1.32,8.6,2.0,86,0,5.44,1,7,7.8,1
2693,43,1,6,35,6.28,4.34,9.9,5.01,8.6,8.1,94,0,6.92,1,8,8.61,0
2694,42,2,0,59,7.85,3.38,3.34,5.15,7.6,1.0,67,0,1.14,0,0,9.68,1
2695,59,1,4,38,2.64,1.6,4.75,7.27,8.5,3.5,63,1,3.71,1,6,6.09,0
2696,41,0,3,50,2.53,5.67,7.13,4.17,7.8,2.4,15,0,9.0,0,9,7.04,0
2697,50,3,3,41,8.77,3.82,8.88,8.39,6.6,9.8,9,0,7.83,1,2,5.01,1
2698,25,2,6,58,5.48,7.37,1.46,4.09,7.0,0.3,112,0,5.83,1,5,6.48,0
2699,28,3,2,55,3.21,7.51,3.71,4.08,7.1,7.2,20,0,9.1,1,8,4.14,0
2700,49,3,1,59,7.2,3.99,6.12,3.0,4.6,2.5,91,0,5.38,1,9,7.64,1
2701,49,2,1,37,9.03,7.02,6.56,7.15,5.0,8.1,109,1,6.1,0,7,1.2,1
2702,25,2,0,53,6.69,3.33,1.63,1.69,6.6,3.1,11,1,4.44,1,1,1.26,0
2703,43,0,0,33,4.13,7.54,6.98,4.27,4.6,1.9,12,1,6.58,1,3,7.45,0
2704,33,1,4,56,5.35,1.14,5.75,3.4,8.8,6.9,115,0,3.87,1,4,9.38,0
2705,24,1,3,55,7.77,2.36,8.45,3.06,6.5,2.6,103,0,4.47,0,9,6.69,1
2706,43,3,5,54,1.61,3.21,3.0,1.55,5.9,4.9,80,0,9.7,0,5,7.54,0
2707,23,2,3,54,2.95,7.96,2.76,2.71,4.8,1.3,81,1,2.0,1,6,8.42,0
2708,45,0,1,34,5.16,1.6,8.14,5.02,6.1,7.2,116,1,1.95,1,3,4.26,0
2709,55,0,4,35,6.44,2.69,7.33,5.53,5.5,4.1,9,1,1.39,1,3,1.97,0
2710,48,0,3,34,4.05,4.23,8.13,3.43,4.4,1.4,91,0,3.88,1,4,9.4,0
2711,22,0,6,48,3.69,1.08,8.04,6.85,8.8,7.4,12,0,4.58,0,8,9.45,0
2712,29,0,1,56,1.37,7.86,1.94,4.02,5.3,1.0,33,0,1.85,0,8,4.98,0
2713,44,1,3,37,1.29,6.04,3.51,4.31,7.5,5.7,58,0,5.94,0,0,2.95,0
2714,59,1,3,38,3.51,9.11,3.34,8.04,4.5,6.1,48,1,6.25,0,4,9.03,0
2715,27,1,1,44,5.77,1.28,9.41,5.97,8.6,9.3,5,1,7.76,0,4,7.38,0
2716,43,2,5,33,6.01,3.44,5.39,9.58,7.0,1.5,11,1,9.78,0,6,1.07,0
2717,46,3,1,54,5.45,7.58,2.0,4.23,7.3,6.5,28,1,6.57,1,7,1.97,0
2718,39,0,6,38,4.69,7.08,3.61,8.45,7.9,3.8,76,1,2.0,1,2,9.85,0
2719,38,2,6,36,3.27,3.19,8.85,7.65,7.0,4.0,25,0,1.8,1,0,1.34,0
2720,33,0,3,37,4.61,6.36,8.62,9.01,4.4,5.0,67,1,8.0,0,1,3.54,0
2721,27,1,0,44,2.25,8.14,9.1,9.61,6.1,2.3,78,0,6.85,1,5,5.94,0
2722,47,2,5,48,2.04,1.3,4.5,1.07,5.3,4.6,15,0,2.46,0,5,2.66,0
2723,48,1,3,44,3.7,7.46,6.77,1.79,6.4,6.9,52,1,3.28,1,4,3.09,0
2724,29,0,1,34,9.96,3.27,3.5,7.07,6.0,4.6,18,1,7.75,0,4,4.18,1
2725,40,0,3,48,3.94,9.53,2.63,4.51,8.1,0.4,46,0,6.1,1,8,3.43,0
2726,22,3,4,36,9.43,5.84,1.2,8.37,5.2,2.6,89,0,6.27,1,6,8.23,1
2727,50,0,4,35,4.53,1.3,3.01,1.11,5.0,3.5,31,0,2.89,0,5,5.5,0
2728,56,1,0,56,4.95,4.63,6.44,8.26,8.8,3.5,69,0,6.66,1,6,3.51,0
2729,35,0,5,48,8.17,9.7,9.14,2.22,8.7,0.8,115,1,7.94,0,2,3.82,1
2730,56,3,2,54,1.84,7.57,2.2,3.61,9.0,4.5,69,0,8.97,1,6,1.36,0
2731,41,3,4,57,2.64,3.7,9.26,9.72,6.8,6.9,60,1,7.63,1,2,1.44,0
2732,34,1,2,46,9.76,6.18,4.11,1.46,4.6,0.5,4,1,6.19,1,7,7.46,1
2733,59,2,6,39,5.55,6.39,4.84,4.14,8.4,7.5,58,1,7.06,1,9,2.02,0
2734,29,0,4,48,1.4,1.21,4.28,1.76,4.7,9.6,1,1,5.37,1,9,5.28,0
2735,41,3,4,40,1.43,2.61,4.68,8.68,4.8,0.1,115,0,3.04,0,8,8.58,0
2736,54,0,5,44,9.17,5.97,3.33,7.33,5.0,1.9,1,0,8.94,0,2,4.32,1
2737,47,0,0,39,8.86,4.62,7.29,8.2,7.3,5.4,100,1,5.79,0,6,4.11,1
2738,42,2,2,40,5.13,2.71,7.82,5.75,4.5,2.2,2,0,6.35,1,7,8.86,0
2739,30,3,1,52,2.47,7.95,8.41,4.22,7.9,7.6,69,1,9.91,0,2,8.78,0
2740,45,0,4,32,8.47,5.4,4.07,1.02,4.3,3.1,94,1,9.87,0,5,8.92,1
2741,58,3,4,59,3.92,3.79,7.88,3.5,4.6,2.9,42,0,6.28,1,6,6.15,0
2742,38,1,5,32,4.77,2.46,6.74,5.63,6.2,0.0,4,0,1.31,1,3,9.57,0
2743,45,1,5,47,7.14,6.5,9.62,6.98,5.9,2.7,49,0,4.57,1,5,8.37,1
2744,42,0,0,54,4.18,7.0,4.82,3.06,8.9,2.2,109,0,9.44,0,6,4.74,0
2745,34,3,2,40,6.66,7.03,9.93,2.25,8.8,3.4,9,1,3.59,0,6,6.67,0
2746,32,0,6,49,8.97,2.98,7.66,2.81,4.9,1.5,26,1,9.99,1,0,2.1,1
2747,40,3,1,55,8.18,6.36,7.99,4.19,8.7,5.9,23,1,1.76,0,1,5.96,1
2748,32,3,0,58,4.43,9.15,1.23,2.34,7.5,2.4,21,0,6.11,0,0,3.37,0
2749,34,2,6,51,3.59,4.18,5.48,2.41,6.0,8.3,88,0,5.64,0,8,3.55,0
2750,22,2,3,47,3.57,2.9,5.76,1.39,7.7,2.8,2,1,3.3,0,6,2.13,0
2751,40,2,4,54,4.14,7.95,1.37,8.71,8.5,2.1,15,0,9.54,1,6,4.22,0
2752,33,0,2,44,5.44,2.59,3.81,2.98,4.9,0.6,29,1,6.57,1,2,5.33,0
2753,29,2,0,36,4.75,3.28,9.6,8.4,5.0,7.4,111,1,3.07,1,4,6.4,0
2754,29,2,4,39,2.2,1.91,4.84,4.94,6.0,5.1,42,1,4.46,0,1,3.74,0
2755,33,1,2,50,2.47,3.41,2.68,6.69,4.8,1.1,3,0,7.49,1,4,8.13,0
2756,54,3,2,52,4.09,4.69,5.62,1.68,5.8,2.2,106,0,3.68,1,7,5.69,0
2757,47,3,2,59,6.06,1.58,1.3,6.25,7.2,10.0,39,1,8.92,0,9,6.74,0
2758,49,2,4,49,6.33,8.85,5.64,3.61,8.1,8.1,15,0,2.49,1,2,3.5,0
2759,26,3,0,58,5.38,5.62,6.35,1.86,5.5,3.5,118,0,3.38,0,3,8.33,0
2760,29,1,1,39,7.65,6.29,4.22,9.17,5.4,5.4,103,0,2.3,1,7,6.62,1
2761,46,1,5,42,7.64,4.34,7.86,6.43,7.9,4.2,104,1,1.94,0,1,8.76,1
2762,48,2,4,44,4.85,7.03,2.22,3.18,5.9,0.4,109,0,3.7,1,0,2.44,0
2763,44,1,2,52,2.12,4.89,8.9,4.78,8.1,7.8,71,0,9.99,1,2,4.43,0
2764,51,3,0,47,5.77,7.85,9.6,4.21,9.0,7.2,87,0,1.85,1,1,2.02,0
2765,44,0,1,52,4.43,8.39,1.01,7.31,8.9,4.1,15,1,2.92,0,9,2.94,0
2766,41,3,3,33,2.24,7.05,8.58,6.47,7.3,8.5,117,1,3.44,0,1,4.55,0
2767,39,0,6,49,9.84,5.42,5.55,1.18,5.9,5.3,90,1,6.57,1,3,9.05,1
2768,39,2,2,46,4.33,8.04,5.15,2.78,4.3,0.7,65,0,7.71,0,5,6.01,0
2769,23,0,3,57,6.63,5.45,3.15,5.3,7.7,2.6,54,1,7.77,0,9,3.97,0
2770,25,1,5,32,5.41,2.0,5.03,5.01,8.9,4.6,19,0,1.08,0,9,7.72,0
2771,51,3,1,50,2.29,2.05,9.55,5.65,4.3,1.0,50,1,6.87,1,4,1.18,0
2772,54,0,1,50,1.5,9.54,2.9,7.43,4.0,5.7,83,0,6.68,1,3,4.33,0
2773,57,3,2,31,6.63,2.92,2.61,7.14,8.2,1.2,83,1,5.66,1,7,6.41,0
